id,name,brewery_id,state,country,style,availability,abv
201301,Funky Universal Friend - Pinot Noir Must,31987,CA,US,Belgian Saison,Limited (brewed once),7.5
325508,Beppa,51802,CA,US,American IPA,Rotating,6.7
124334,Tripel,20430,CA,US,Belgian Tripel,Rotating,8.3
203078,Gaslamp,42654,CA,US,American IPA,Rotating,7.0
107850,Sleighwreck Ale,33490,CA,US,Irish Red Ale,Limited (brewed once),5.3
311557,On Holiday,45562,CA,US,English Pale Mild Ale,Rotating,3.9
59110,Hop Harvest Ale,16270,CA,US,American IPA,Fall,5.9
326498,Gypsy Wagon,45671,CA,US,American Blonde Ale,Rotating,6.0
369164,Lilotes,50310,CA,US,German Helles,Limited (brewed once),4.8
188407,London Calling For Mr. Brown,32280,CA,US,American Brown Ale,Year-round,5.3
45679,Ichabod Ale 2008,3120,CA,US,German Dunkelweizen,Limited (brewed once),5.0
244077,Hickster - American Craft Lager,29744,CA,US,American Light Lager,Year-round,4.5
134720,"Survive, Evade, Resist, Escape",25960,CA,US,American Wild Ale,Limited (brewed once),6.0
351531,Learning Curve Coffee Amber,52940,CA,US,American Amber / Red Ale,Rotating,5.8
203394,Werewolf Harvest Ale,2352,CA,US,American Pale Ale (APA),Fall,6.5
325708,Mourning Rush,24748,CA,US,American Imperial Stout,Rotating,12.5
307562,West World,50697,CA,US,American Pale Ale (APA),Year-round,6.0
46418,Partridge In A Pear Tree,16866,CA,US,Belgian Quadrupel (Quad),Winter,11.0
188679,Bourbon Barrel Aged To Tartfection,31097,CA,US,American Stout,Limited (brewed once),7.8
87047,Olfaction Extra Pale Ale,30283,CA,US,American IPA,Rotating,6.1
174276,Sea Level Gose,140,CA,US,Leipzig Gose,Limited (brewed once),4.8
266273,Strike Slip,33824,CA,US,American Stout,Rotating,6.0
56056,Blind Lust,735,CA,US,Belgian Strong Dark Ale,Limited (brewed once),9.5
271485,Passion Project Farm To Barrel,24940,CA,US,American Wild Ale,Rotating,6.5
126293,Chocolate Deluxe On Nitro,29767,CA,US,American Imperial Stout,Rotating,12.2
135529,Vapor,33181,CA,US,California Common / Steam Beer,Rotating,6.0
68179,Pepin The Short Porter,19402,CA,US,American Porter,Rotating,5.8
277976,Elizabelle,46776,CA,US,English Extra Special / Strong Bitter (ESB),Rotating,6.0
84334,French-Style Saison,140,CA,US,Belgian Saison,Rotating,8.0
59585,"Trois Filles, Chardonnay Barrel Aged",21448,CA,US,Belgian Tripel,Limited (brewed once),8.3
111210,Rusted Butte Red Ale,32767,CA,US,American Amber / Red Ale,Year-round,5.8
317185,Doom Buggy,38091,CA,US,American Imperial IPA,Limited (brewed once),8.0
88863,Golden State Of The Oak,17962,CA,US,Belgian Pale Ale,Limited (brewed once),7.2
369163,Watch The Ticking Clock,34029,CA,US,American IPA,Rotating,6.8
197806,Trader Joe's 2015 Vintage Ale,10707,CA,US,Belgian Strong Dark Ale,Limited (brewed once),9.0
212008,The Millwright,43404,CA,US,English Oatmeal Stout,Year-round,5.3
233790,Ol' Lefty - Stock Ale (barleywine - Light),23697,CA,US,American Strong Ale,Rotating,8.3
115656,Big Buddy,29778,CA,US,American Black Ale,Limited (brewed once),10.0
175963,Pulsar,33824,CA,US,Irish Dry Stout,Rotating,4.5
269008,Hillbilly Bourbon Barrel Aged,2700,CA,US,American Barleywine,Limited (brewed once),12.6
226929,NYE Verden,43889,CA,US,English Old Ale,Rotating,9.9
311987,Why We're Here (Bay Leaf),42930,CA,US,American Wild Ale,Limited (brewed once),
118704,Space Oasis (Vanilla),32092,CA,US,American Porter,Limited (brewed once),6.9
284134,Lekker,44129,CA,US,American IPA,Rotating,6.8
282229,SteelCraft IPA,27922,CA,US,American IPA,Rotating,6.8
197314,Rogerius,36135,CA,US,American Amber / Red Ale,Rotating,8.4
154373,Fogtown Brown,882,CA,US,English Brown Ale,Year-round,5.0
68039,Babe's Classic Golden Ale,7015,CA,US,American Blonde Ale,Year-round,4.6
359863,Hoppler Effect,25959,CA,US,American Imperial IPA,Limited (brewed once),10.0
84682,Nut Brown Ale,28261,CA,US,American Brown Ale,Rotating,
359232,Punk Is Dead,53233,CA,US,English Extra Special / Strong Bitter (ESB),Rotating,6.2
45886,Whiskey Barrel Imperial Stout,870,CA,US,Russian Imperial Stout,Rotating,10.0
46028,Hoppy Mendo Estate,193,CA,US,American Pale Ale (APA),Limited (brewed once),
197606,Tabula Rasa Toasted Porter,42779,CA,US,American Porter,Rotating,6.2
203045,SB-X4 60 Schilling,30771,CA,US,Scottish Ale,Rotating,3.7
115395,Doctor Brew,1337,CA,US,English Pale Ale,Rotating,
99706,Possum Pale Ale,463,CA,US,American Pale Ale (APA),Limited (brewed once),
353634,Moon Sisters,32931,CA,US,American Wild Ale,Rotating,6.3
258261,Speedway Stout - Oreo Speedwagon,396,CA,US,American Imperial Stout,Limited (brewed once),12.0
98008,17th Anniversary Götterdämmerung IPA,147,CA,US,American Imperial IPA,Limited (brewed once),9.5
256401,Pure Project / Modern Times Super Twins,44253,CA,US,American IPA,Limited (brewed once),6.6
57566,Buster Brown,4712,CA,US,English Brown Ale,Rotating,4.7
195633,The Dude Abides Rye,41429,CA,US,Rye Beer,Year-round,7.5
294792,Blood Sweat And Beers,42565,CA,US,Leipzig Gose,Rotating,4.8
321917,Santa’s Reserve,13839,CA,US,American Imperial Stout,Limited (brewed once),13.0
267307,Cajeta Barrel Aged Sour,33111,CA,US,American Wild Ale,Limited (brewed once),5.5
192684,Far Far Away IPA,30584,CA,US,American IPA,Rotating,7.0
203370,Sour Barrel #9,33823,CA,US,American Wild Ale,Rotating,5.0
57940,Coulter IPA,22598,CA,US,American IPA,Year-round,7.2
220375,Faja De Oro,41955,CA,US,Berliner Weisse,Rotating,3.2
128544,Tournant,32063,CA,US,Belgian Pale Ale,Rotating,9.3
247379,D.F.J. IPA,25920,CA,US,American IPA,Limited (brewed once),8.5
182280,Chavez With Vanilla And Sarsaparilla (cask),28019,CA,US,American Porter,Rotating,6.8
153826,Blackberry Landfall,36135,CA,US,Berliner Weisse,Rotating,3.8
262635,PX 7,18149,CA,US,American Wild Ale,Limited (brewed once),6.0
202483,Crocker,41330,CA,US,American Amber / Red Ale,Rotating,5.5
288306,West Coast Red,31554,CA,US,American Amber / Red Ale,Rotating,6.2
98129,O’Connors Oatmeal Stout,30584,CA,US,English Oatmeal Stout,Rotating,5.5
315263,Wet Hop Full Swing,2175,CA,US,American IPA,Rotating,
300719,Summer Night Stout,34024,CA,US,English Sweet / Milk Stout,Rotating,5.9
203775,Imperial Eclipse Stout - Grand Cru (2015),14936,CA,US,American Imperial Stout,Limited (brewed once),11.9
227266,Conceptual Admix,28019,CA,US,Belgian Pale Ale,Limited (brewed once),4.8
133488,Anchor Winter Wheat,28,CA,US,American Dark Wheat Ale,Winter,7.0
351791,Unity Juice (2018),33846,CA,US,American IPA,Limited (brewed once),7.0
167376,Unite Red,36754,CA,US,American Amber / Red Ale,Rotating,5.8
197486,Starry Night,735,CA,US,American Porter,Year-round,5.4
125765,Mo' Nelson,32931,CA,US,American IPA,Rotating,7.1
136909,HoP Honey Blonde Ale,34453,CA,US,American Blonde Ale,Rotating,4.8
108247,Cha Cha Cha Stout,31688,CA,US,Chile Beer,Rotating,6.8
357408,The Rouleur - Amarillo Dry-Hopped,50007,CA,US,American Wild Ale,Limited (brewed once),
330478,Bomb Cyclone,36135,CA,US,American IPA,Rotating,6.5
68594,Hell Hound Brown,25432,CA,US,American Brown Ale,Year-round,5.3
260512,Dank Juice,32161,CA,US,American IPA,Rotating,6.9
250280,3rd Street Pale Ale,44054,CA,US,American Pale Ale (APA),Year-round,5.0
282103,Spastic Art,38745,CA,US,Belgian Saison,Limited (brewed once),5.0
361944,Stock & Trade,44152,CA,US,Scotch Ale / Wee Heavy,Rotating,4.7
136788,Jumbo Double IPA,34441,CA,US,American Imperial IPA,Rotating,9.3
108217,New Oak Racer 5,610,CA,US,American IPA,Rotating,8.2
219685,Speedway Stout - Deconstructed Hammerhead (Blend A),396,CA,US,American Imperial Stout,Limited (brewed once),12.0
128093,Control Malt Delete,25959,CA,US,English Dark Mild Ale,Limited (brewed once),3.4
145176,Green Flash Little Freak W/ Boysenberries,2743,CA,US,Belgian Saison,Limited (brewed once),5.4
373471,25 Til Infinity,37610,CA,US,American IPA,Rotating,6.5
234021,Cliffhanger IPA,36623,CA,US,American IPA,Rotating,7.3
225363,Le Garde Pas Biere De Mars,37451,CA,US,French Bière de Garde,Limited (brewed once),7.0
174327,Mini Saison,27322,CA,US,Belgian Saison,Limited (brewed once),4.0
133785,Saisonita,28657,CA,US,Belgian Saison,Limited (brewed once),3.9
269545,Pomona Festbier,46776,CA,US,German Märzen / Oktoberfest,Rotating,5.7
86149,Narwhal Imperial Stout,140,CA,US,Russian Imperial Stout,Rotating,10.2
202304,White IPA,19402,CA,US,American IPA,Rotating,6.0
90590,Steamers Lane Uncommon Lager,17962,CA,US,California Common / Steam Beer,Rotating,4.5
280157,Audition Dark Wheat,140,CA,US,German Dunkelweizen,Rotating,
118908,Old Man's English Old Ale,30458,CA,US,English Old Ale,Rotating,9.0
301985,Hop Ons,49381,CA,US,American Imperial IPA,Rotating,9.1
98241,Dark Of The Covenant,27378,CA,US,American Strong Ale,Rotating,7.7
46177,American Stout,2441,CA,US,American Stout,Year-round,5.0
46337,Roof Rooster Rye,4555,CA,US,Rye Beer,Rotating,
46373,Last Hop Standing,1691,CA,US,American IPA,Fall,7.2
46427,Tied House Porter,2415,CA,US,American Porter,Year-round,5.5
46498,Hefeweizen,6313,CA,US,German Hefeweizen,Rotating,5.8
46509,Saison Style Ale (Sonoma Farmhouse),220,CA,US,Belgian Saison,Rotating,5.2
46510,Warrior Harvest Ale,3073,CA,US,English Extra Special / Strong Bitter (ESB),Fall,6.0
46512,Triple Play,3073,CA,US,Belgian Tripel,Limited (brewed once),6.0
46523,Broken Leash Porter,1337,CA,US,American Porter,Limited (brewed once),
46531,Smoked Porter,4712,CA,US,Smoke Porter,Rotating,5.6
46547,Craftsman Dunkleweisse,2321,CA,US,German Dunkelweizen,Fall,6.2
283661,Pineapple Honey Wheat,33027,CA,US,Fruit and Field Beer,Rotating,6.5
59444,Golden Grizzle,610,CA,US,Belgian Tripel,Limited (brewed once),9.5
139657,Meowgetrois,32541,CA,US,American Wild Ale,Limited (brewed once),6.3
275728,Barrel Aged Imperial Stout,4432,CA,US,American Imperial Stout,Limited (brewed once),11.6
225336,Cellar 3: Lustrous Frumento,2743,CA,US,American Imperial Stout,Rotating,13.5
333394,Joosh Duex,36523,CA,US,American IPA,Rotating,6.5
311305,Mikhail,147,CA,US,Russian Imperial Stout,Rotating,13.5
177004,Berliner Weisse,24832,CA,US,Berliner Weisse,Rotating,3.5
343745,Pillars of Creation,48464,CA,US,American Imperial IPA,Limited (brewed once),7.7
254468,Please Rewind,32931,CA,US,American IPA,Limited (brewed once),6.0
283000,Pyrotechnic Pleasantries,48862,CA,US,American Wild Ale,Rotating,6.0
202134,The Bucket Seat Blonde,33819,CA,US,German Helles,Rotating,5.2
47149,Wet Hop,610,CA,US,American Pale Ale (APA),Limited (brewed once),5.4
146055,Athanasian,34734,CA,US,Belgian Tripel,Limited (brewed once),10.2
126067,Sonoma Pride Amasa,863,CA,US,American Wild Ale,Rotating,4.8
303044,Leo V Ursus: Inferos,2210,CA,US,Rye Beer,Rotating,8.2
67653,Tiny Bubbles,16048,CA,US,Leipzig Gose,Rotating,4.5
366290,Kirby Kolsch,48341,CA,US,German Kölsch,Rotating,5.2
317659,Old Diablo,47203,CA,US,British Barleywine,Year-round,10.5
353658,Hop Revolver IPA - Crystal,147,CA,US,American IPA,Rotating,7.7
332980,Mr. Manager,43889,CA,US,American Imperial IPA,Rotating,8.0
221229,The Root Of A Proportionately Appropriate Amount Of Evil,33824,CA,US,Herb and Spice Beer,Rotating,6.2
187222,AloHall - Beer Hall 2nd Anniversary IPA,31332,CA,US,American IPA,Limited (brewed once),6.3
133127,Sierra Nevada Stout With Mandarina Hops On Cask,140,CA,US,American Stout,Limited (brewed once),
297968,Make Out Point,44952,CA,US,American IPA,Rotating,6.2
255642,Autumn Maple - Midnight,16866,CA,US,Belgian Strong Dark Ale,Fall,10.0
186780,Pêche,35259,CA,US,American Wild Ale,Limited (brewed once),5.5
54515,Noir De Blanc,735,CA,US,Belgian Witbier,Limited (brewed once),4.8
325322,Mandarina Pale Ale,51069,CA,US,American Pale Ale (APA),Year-round,4.6
120994,8th Anniversary Double IPA,13839,CA,US,American Imperial IPA,Limited (brewed once),10.0
298821,Rx Pils,34029,CA,US,German Pilsner,Rotating,5.2
348158,Riviera Red IPA,38933,CA,US,American Amber / Red Ale,Rotating,7.2
211983,Starship Rye Lager,42643,CA,US,Rye Beer,Rotating,
79752,Winters,27322,CA,US,American Pale Ale (APA),Year-round,5.0
167476,Captain Ron's,39472,CA,US,American Imperial IPA,Limited (brewed once),8.4
77626,Spice,26612,CA,US,Herb and Spice Beer,Rotating,5.8
370712,Hemingway Never Did This,13065,CA,US,American Wild Ale,Limited (brewed once),7.0
121621,SB-X2 Sour,30771,CA,US,American Wild Ale,Limited (brewed once),4.6
248824,Anton,21651,CA,US,Vienna Lager,Rotating,5.6
341301,Shelby Snake Bite,34207,CA,US,American Amber / Red Lager,Limited (brewed once),6.2
297342,Honey Bunches Of Hops,31332,CA,US,American Imperial IPA,Rotating,8.4
363818,Nebuloid: Omega,45235,CA,US,American IPA,Rotating,6.5
239604,Day Day Triple Double Anniversary,22622,CA,US,Belgian Tripel,Limited (brewed once),8.2
254162,Bine & Vine 5th Anniversary IPA,25920,CA,US,American IPA,Limited (brewed once),6.6
325245,Dark Traditions,51181,CA,US,American Porter,Year-round,6.7
304774,Hipster Latte,48831,CA,US,English Sweet / Milk Stout,Rotating,5.5
233362,Foncé Pants,29618,CA,US,Belgian Saison,Limited (brewed once),7.0
123819,California Saison,34282,CA,US,Belgian Saison,Rotating,5.5
260453,Cake Rush,24748,CA,US,American Imperial Stout,Rotating,11.3
53188,Rural People's Common Lager,16385,CA,US,California Common / Steam Beer,Fall,5.5
187390,Anno Quinto,23347,CA,US,American Strong Ale,Limited (brewed once),7.9
191933,Imperial White Walls,34029,CA,US,American Imperial IPA,Rotating,10.6
260325,Third Base Belgian,47496,CA,US,Belgian Tripel,Rotating,8.9
223961,Roggensauer With Apricots,37625,CA,US,Rye Beer,Rotating,4.8
351797,Llano Del Rio,31987,CA,US,American IPA,Limited (brewed once),8.1
172100,Scottish Ale,31571,CA,US,Scottish Ale,Rotating,4.2
151014,Smoked Porter - Coffee And Cocoa Nibs,147,CA,US,Smoke Porter,Limited (brewed once),
323367,Lights Went Black,34029,CA,US,American Imperial Stout,Limited (brewed once),7.0
293238,Singled Out - Motueka,3120,CA,US,American IPA,Rotating,6.0
352861,Red Bus,52189,CA,US,American Pale Ale (APA),Rotating,6.0
182666,Affliction,41584,CA,US,American Amber / Red Ale,Year-round,5.5
106764,Fusion 18,220,CA,US,American Imperial IPA,Limited (brewed once),10.0
304384,Perfect Talon,31987,CA,US,American IPA,Limited (brewed once),7.5
90741,Gunslinger Golden Ale,30228,CA,US,American Blonde Ale,Year-round,4.2
77619,Blind Spot,24827,CA,US,Herb and Spice Beer,Winter,8.2
216959,Voodoo Dankness,43730,CA,US,American IPA,Year-round,8.5
115146,The Bruce,30687,CA,US,Scotch Ale / Wee Heavy,Rotating,9.5
252092,Lil' Bastard,43153,CA,US,American Amber / Red Ale,Limited (brewed once),4.7
89845,Gunsmoke,23647,CA,US,American Brown Ale,Rotating,5.7
233047,"Ça Marche ""That Works""",37451,CA,US,Belgian Saison,Rotating,5.9
277381,Mocha Massage,46203,CA,US,English Oatmeal Stout,Year-round,10.0
235682,Recursion 9.0,33824,CA,US,American IPA,Limited (brewed once),6.5
71903,Port Barrel Aged Censored,220,CA,US,American Strong Ale,Limited (brewed once),
111650,The Gay-Hernandez Summer Ale,10626,CA,US,American Amber / Red Ale,Limited (brewed once),5.8
352966,LGBTQ smoothie IPA,43872,CA,US,American IPA,Limited (brewed once),7.3
84387,Erica's Bridal IPA,4712,CA,US,American IPA,Rotating,6.5
346209,Klunker red ale,32930,CA,US,American Amber / Red Ale,Rotating,5.1
199772,1310 Porter,14064,CA,US,American Porter,Rotating,4.0
203386,Prescription Pils,31688,CA,US,American Lager,Rotating,5.8
105456,Wolverine,33278,CA,US,American Amber / Red Ale,Year-round,5.0
360731,Square Hare,37759,CA,US,Belgian Quadrupel (Quad),Limited (brewed once),11.3
46742,Gold Digger IPA,16270,CA,US,American IPA,Year-round,6.2
46803,Hibiscus Tripel,6313,CA,US,Belgian Tripel,Rotating,9.0
46905,Trooper's Tipple,17139,CA,US,English India Pale Ale (IPA),Year-round,4.8
46985,Fat Weasel Pale Ale,562,CA,US,American Pale Ale (APA),Year-round,
47007,Hipster ESB,4926,CA,US,English Extra Special / Strong Bitter (ESB),Winter,4.9
47060,Chardonnay Hop Rod Rye,610,CA,US,American IPA,Limited (brewed once),
47071,Double Kiltlifter (Batch 1000),870,CA,US,Scotch Ale / Wee Heavy,Limited (brewed once),11.0
236757,Sol Juice,36847,CA,US,Belgian Saison,Limited (brewed once),5.0
174032,#Stoked,29164,CA,US,American Pale Ale (APA),Rotating,5.1
138391,Rudderless Red,199,CA,US,American Amber / Red Lager,Limited (brewed once),7.3
97860,Ellie's Gold,26932,CA,US,American Pale Wheat Ale,Rotating,4.5
201115,Horchata Golden Stout,33533,CA,US,American Stout,Rotating,9.0
339125,Destroyer of Galaxies,38745,CA,US,American Imperial IPA,Rotating,11.3
97530,EBC Mk. II,25260,CA,US,German Altbier,Limited (brewed once),9.5
98583,SURGEing Current,30458,CA,US,American IPA,Limited (brewed once),4.0
257558,Red Barn IPA,47559,CA,US,American IPA,Year-round,7.4
186685,Peanut Butter Milk Stout,19812,CA,US,English Sweet / Milk Stout,Rotating,6.2
268285,Whoops,29180,CA,US,American IPA,Rotating,6.7
71743,Black Diamond Brandy Barrel Grand Cru,978,CA,US,Belgian Strong Dark Ale,Limited (brewed once),8.0
133292,Coffee Pot Porter,32258,CA,US,American Porter,Rotating,9.0
254402,PB & Thursday,16866,CA,US,American Imperial Stout,Rotating,19.8
202480,Irish Red Ale,4432,CA,US,Irish Red Ale,Rotating,
286799,Gettin' Warmer,49471,CA,US,American Stout,Rotating,6.0
285984,Meru,31987,CA,US,German Pilsner,Rotating,5.0
79562,JT Schmid's Black IPA,3440,CA,US,American Black Ale,Rotating,
206264,John Paul Jones Chocolate Strawberry Stout,33027,CA,US,American Imperial Stout,Rotating,10.1
101493,Ironbridge Wenlock Stout,30608,CA,US,English Stout,Year-round,5.6
350372,Shakeout Blonde,45952,CA,US,American Blonde Ale,Year-round,5.7
370272,Harlot Honey Rye Blonde,53598,CA,US,American Blonde Ale,Rotating,5.5
119269,Beach Juice,33224,CA,US,Berliner Weisse,Rotating,4.2
196648,Café Con Leche Stout,40741,CA,US,English Sweet / Milk Stout,Rotating,6.5
312972,Keep it 200,34029,CA,US,American Imperial IPA,Limited (brewed once),8.9
176275,Beatitude Tangerine Vanilla Tart Saison,34734,CA,US,Belgian Saison,Limited (brewed once),3.8
110769,Shanerberry,1337,CA,US,Belgian Saison,Rotating,4.2
197272,Citra Session IPA,16393,CA,US,American IPA,Limited (brewed once),4.5
131711,Anomaly White Chocolate Milk Stout,33181,CA,US,English Sweet / Milk Stout,Rotating,6.5
180664,Blonde Moms,32931,CA,US,Fruit and Field Beer,Limited (brewed once),4.3
339972,Super Cluster,220,CA,US,American Imperial IPA,Rotating,8.0
195263,Gouden Foeder,29618,CA,US,Belgian Lambic,Rotating,4.6
289734,The Cask Nicole Forgot,43889,CA,US,American Imperial Stout,Limited (brewed once),13.0
291080,Shake This: Apricot Smoothie,16866,CA,US,Fruit and Field Beer,Rotating,6.3
125767,Equinox Pale Ale,32931,CA,US,American Pale Ale (APA),Rotating,5.7
89720,Nonna's Blend #3,28019,CA,US,American Wild Ale,Limited (brewed once),10.0
196327,Unblended Coffee Silva Stout,2743,CA,US,American Imperial Stout,Limited (brewed once),13.1
179862,Maillard’s Odyssey,140,CA,US,English Old Ale,Limited (brewed once),9.3
217854,Gose Be Trippin',44218,CA,US,Leipzig Gose,Year-round,4.8
225994,Pony Up Pale,44589,CA,US,American Pale Ale (APA),Rotating,5.3
85534,4th Anniversary Doppelsticke Alt,16843,CA,US,German Altbier,Limited (brewed once),8.8
365021,Gose'ted,51181,CA,US,Belgian Gueuze,Rotating,5.4
